review_id,target
117944,0
117952,0
117953,0
117957,8
117961,8
117964,0
117969,0
117970,8
117973,8
117974,8
117975,0
117979,8
117985,0
117986,8
117987,8
118000,0
118001,8
118002,8
118004,0
118005,0
118009,8
118014,0
118015,0
118019,0
118020,8
118024,8
118029,8
118031,8
118033,0
118035,0
118037,"1,8"
118043,0
118044,1
118045,8
118046,0
118047,0
118051,0
118053,8
118060,8
118062,0
118077,8
118078,8
118085,8
118086,0
118087,8
118089,8
118093,8
118098,8
118106,0
118111,8
118116,8
118117,0
118119,8
118122,8
118125,8
118132,0
118135,8
118136,8
118137,0
118144,8
118145,8
118149,0
118157,8
118158,8
118159,0
118166,0
118168,8
118171,1
118178,8
118187,0
118194,8
118205,0
118212,8
118223,8
118229,8
118231,0
118233,8
118234,0
118236,0
118241,8
118242,8
118244,8
118246,8
118248,8
118253,8
118258,0
118259,8
118262,0
118263,0
118287,8
118290,8
118291,8
118294,"1,8"
118310,"1,8"
118311,8
118323,8
118324,8
118330,0
118331,0
118335,8
118337,8
118342,8
118344,0
118346,"1,8"
118354,0
118356,8
118357,0
118360,8
118361,8
118365,0
118370,0
118373,8
118381,0
118383,8
118384,0
118386,8
118387,0
118391,8
118393,8
118395,0
118396,0
118399,0
118401,0
118405,8
118406,8
118408,0
118409,0
118413,8
118418,0
118423,8
118424,0
118425,8
118429,8
118430,8
118431,0
118433,8
118435,8
118440,0
118457,0
118458,0
118460,0
118463,0
118467,8
118470,8
118472,0
118473,0
118476,8
118477,8
118479,8
118487,8
118489,8
118505,0
118510,8
118516,0
118519,8
118522,8
118525,1
118527,0
118528,0
118530,0
118532,0
118533,0
118534,0
118535,1
118540,8
118547,0
118549,0
118550,0
118558,0
118568,8
118569,0
118576,8
118584,8
118588,8
118598,8
118601,0
118602,8
118610,0
118615,0
118618,8
118621,8
118622,8
118623,0
118626,0
118635,8
118636,0
118637,0
118640,"1,8"
118646,8
118649,0
118652,8
118662,8
118667,8
118668,8
118675,8
118680,8
118684,0
118694,0
118706,8
118707,0
118708,8
118717,8
118718,8
118721,8
118727,0
118734,0
118736,0
118737,8
118740,0
118742,8
118745,"3,8"
118749,0
118751,8
118757,0
118759,8
118760,8
118768,8
118773,0
118775,0
118777,8
118781,8
118785,8
118787,0
118791,8
118793,0
118794,0
118795,0
118800,8
118801,8
118802,0
118809,0
118811,8
118813,8
118817,0
118821,8
118824,8
118829,8
118836,0
118837,8
118838,8
118841,8
118842,0
118843,8
118845,0
118847,0
118858,0
118865,0
118868,0
118870,8
118871,8
118879,8
118880,8
118887,8
118892,8
118904,8
118909,8
118913,8
118914,8
118918,8
118920,0
118925,0
118927,8
118928,0
118929,0
118931,8
118935,8
118936,8
118941,8
118944,8
118945,3
118946,8
118952,8
118953,0
118958,8
118963,8
118969,0
118988,0
118991,8
118993,8
118995,8
118998,0
119002,8
119016,8
119017,8
119022,0
119023,8
119029,0
119034,0
119041,8
119042,8
119050,0
119056,8
119059,8
119067,8
119069,8
119071,8
119072,0
119073,8
119076,0
119082,0
119086,8
119091,0
119097,0
119099,8
119106,0
119120,8
119121,8
119122,8
119127,8
119130,8
119136,0
119139,8
119140,0
119147,8
119151,8
119154,8
119157,8
119175,8
119179,8
119183,0
119190,8
119199,0
119202,8
119207,0
119208,8
119210,8
119212,0
119216,8
119218,8
119220,8
119226,0
119227,"1,8"
119232,8
119235,0
119237,8
119239,8
119240,8
119241,0
119248,8
119250,8
119256,0
119262,0
119264,0
119276,8
119285,0
119289,8
119290,8
119294,8
119296,8
119300,8
119303,0
119304,0
119306,8
119308,8
119309,8
119310,0
119313,0
119316,8
119318,0
119319,8
119324,0
119325,0
119327,8
119330,0
119332,8
119339,8
119341,8
119345,8
119346,8
119349,8
119355,8
119356,0
119357,8
119359,8
119364,8
119372,0
119375,8
119391,8
119396,8
119398,8
119405,1
119407,8
119411,0
119413,8
119420,0
119426,8
119434,0
119443,8
119445,0
119447,0
119450,8
119451,8
119456,8
119457,0
119458,0
119459,8
119460,0
119461,8
119468,0
119479,8
119482,0
119484,8
119490,8
119492,0
119493,0
119511,0
119513,8
119514,0
119528,0
119530,0
119533,0
119539,0
119542,0
119545,8
119550,0
119554,0
119555,8
119559,8
119561,8
119572,8
119573,0
119584,8
119586,0
119587,0
119590,8
119596,8
119599,0
119603,8
119604,0
119610,8
119611,0
119622,8
119630,8
119639,8
119643,0
119648,0
119651,0
119658,8
119664,0
119666,0
119667,8
119669,0
119677,0
119679,8
119681,0
119687,8
119688,8
119689,0
119690,8
119698,8
119703,0
119708,8
119710,0
119713,0
119715,8
119717,0
119719,8
119727,0
119728,0
119730,0
119734,8
119735,0
119736,0
119739,0
119741,1
119743,0
119744,8
119752,8
119754,0
119755,0
119769,8
119772,8
119773,8
119774,0
119782,8
119784,0
119786,8
119792,8
119794,0
119797,8
119798,0
119803,0
119804,0
119805,8
119809,8
119813,0
119816,8
119818,8
119819,8
119820,0
119822,8
119825,8
119829,8
119830,8
119833,8
119834,0
119843,0
119847,8
119852,8
119856,8
119857,0
119860,8
119861,8
119862,8
119867,0
119868,"1,8"
119871,0
119881,0
119885,0
119886,8
119889,0
119894,8
119907,8
119908,0
119909,8
119912,8
119915,0
119918,0
119937,8
119941,8
119942,8
119946,8
119960,0
119962,8
119968,8
119976,8
119980,0
119983,0
119985,0
119989,8
119993,8
119998,8
120012,8
120015,0
120025,0
120026,0
120029,0
120032,0
120038,8
120041,8
120042,0
120048,8
120064,8
120066,8
120068,8
120075,0
120076,8
120083,8
120086,0
120091,8
120092,8
120097,0
120099,8
120105,0
120111,0
120122,8
120126,8
120130,8
120140,8
120156,0
120157,8
120158,8
120159,0
120165,0
120171,8
120174,8
120176,8
120180,8
120181,0
120183,8
120186,0
120188,0
120193,8
120207,8
120208,8
120213,8
120214,8
120222,8
120223,8
120224,0
120226,0
120230,8
120232,0
120233,8
120236,0
120238,8
120245,0
120247,0
120254,8
120257,8
120258,"1,8"
120268,0
120272,0
120273,8
120276,8
120278,8
120283,0
120284,8
120287,0
120297,8
120298,0
120300,0
120305,0
120307,8
120308,0
120317,8
120318,0
120320,8
120326,0
120327,8
120332,8
120338,8
120339,8
120340,8
120341,8
120350,0
120352,8
120353,8
120355,0
120368,8
120370,0
120373,0
120377,0
120380,8
120383,0
120386,8
120387,8
120388,0
120390,8
120393,0
120396,8
120400,8
120404,8
120412,0
120415,0
120417,0
120421,0
120423,8
120426,0
120434,0
120435,0
120438,8
120439,0
120442,8
120451,8
120452,0
120454,8
120458,0
120462,0
120474,0
120476,8
120479,8
120483,8
120485,8
120486,8
120489,8
120503,0
120506,0
120509,8
120511,0
120512,0
120515,0
120517,8
120524,"1,8"
120527,0
120529,1
120542,8
120545,8
120550,8
120555,8
120559,0
120562,0
120564,0
120565,8
120576,8
120578,0
120589,8
120590,8
120592,0
120596,8
120600,8
120618,8
120620,0
120622,0
120625,0
120626,8
120630,8
120634,0
120635,0
120638,0
120642,0
120643,0
120644,8
120652,8
120654,8
120655,0
120660,0
120664,8
120665,0
120666,8
120670,0
120672,8
120675,8
120677,8
120678,0
120683,0
120687,8
120693,0
120694,0
120697,8
120698,0
120699,0
120700,0
120708,0
120711,0
120713,0
120714,0
120715,0
120725,0
120730,0
120732,0
120733,0
120742,8
120743,8
120744,8
120747,8
120749,8
120750,0
120759,8
120763,8
120764,0
120765,8
120768,8
120779,0
120781,0
120788,8
120790,8
120796,0
120798,8
120806,8
120808,8
120809,8
120810,8
120816,0
120817,8
120818,8
120820,0
120824,8
120827,8
120836,0
120844,0
120846,8
120852,8
120854,0
120856,0
120857,0
120860,8
120861,0
120867,0
120868,8
120869,8
120873,8
120875,0
120879,8
120881,0
120883,0
120885,0
120892,0
120893,0
120896,0
120903,8
120904,8
120906,8
120912,0
120914,8
120915,0
120928,0
120931,8
120936,8
120938,8
120941,8
120943,0
120944,0
120949,0
120961,0
120962,0
120966,0
120971,8
120972,8
120974,8
120976,8
120982,0
120989,0
121008,8
121010,8
121011,8
121024,0
121025,8
121029,0
121030,8
121041,0
121042,8
121043,"1,8"
121050,0
121051,0
121053,0
121054,0
121060,0
121062,8
121063,8
121064,0
121065,0
121066,8
121071,0
121076,0
121077,8
121078,8
121087,8
121091,0
121099,8
121100,8
121102,8
121106,0
121107,8
121110,8
121116,0
121118,8
121126,8
121127,8
121128,0
121134,8
121135,0
121138,0
121141,0
121145,0
121148,0
121151,0
121155,0
121158,0
121159,8
121161,1
121163,0
121164,0
121170,8
121174,8
121176,8
121178,8
121182,8
121185,8
121188,0
121195,0
121196,0
121205,8
121208,8
121210,8
121211,8
121213,8
121217,0
121218,0
121220,8
121228,8
121231,8
121236,8
121241,0
121242,8
121244,8
121249,0
121250,8
121251,0
121252,0
121261,0
121262,8
121263,8
121265,8
121266,0
121278,0
121285,0
121287,0
121292,0
121294,8
121298,8
121306,0
121308,0
121309,8
121317,0
121319,8
121322,0
121324,8
121325,8
121330,0
121335,0
121337,8
121342,8
121350,"1,8"
121354,8
121355,8
121356,0
121357,"1,8"
121363,8
121364,8
121365,8
121369,8
121373,0
121374,0
121376,8
121377,0
121378,0
121379,8
121382,0
121387,0
121391,0
121392,8
121393,8
121395,0
121397,0
121403,8
121406,0
121408,0
121415,8
121420,8
121421,8
121428,0
121429,8
121430,0
121438,8
121441,8
121443,0
121447,8
121450,8
121455,8
121461,8
121470,8
121471,8
121472,0
121473,8
121475,8
121484,8
121486,8
121490,0
121497,0
121501,8
121514,0
121516,0
121523,"1,8"
121531,8
121538,0
121540,0
121549,8
121550,0
121552,1
121557,8
121558,0
121561,8
121566,0
121568,0
121570,0
121572,8
121577,0
121578,8
121581,8
121590,0
121591,8
121601,0
121604,0
121606,8
121626,8
121628,0
121633,0
121634,8
121641,8
121644,0
121647,0
121652,0
121655,0
121659,0
121664,0
121666,0
121671,8
121676,8
121691,8
121695,0
121697,8
121704,8
121708,8
121709,0
121710,0
121716,0
121717,0
121722,8
121723,0
121731,8
121738,8
121740,8
121745,8
121747,8
121750,8
121753,8
121754,8
121756,8
121765,8
121769,8
121778,8
121784,0
121785,8
121792,"1,8"
121794,8
121797,8
121800,0
121802,8
121804,0
121807,0
121818,8
121822,8
121827,8
121829,8
121834,8
121838,0
121839,0
121850,0
121860,8
121863,8
121866,8
121878,8
121881,8
121883,8
121891,0
121902,8
121903,8
121907,8
121912,8
121913,8
121916,8
121918,8
121924,8
121926,0
121927,8
121933,0
121936,8
121939,8
121947,8
121948,8
121950,0
121957,8
121963,8
121965,8
121966,8
121973,0
121976,0
121977,0
121978,8
121980,0
121981,0
121982,8
121983,0
121991,8
121995,0
121997,0
121998,8
122004,0
122005,0
122006,8
122007,8
122015,0
122018,8
122028,0
122030,8
122037,0
122038,8
122048,0
122050,8
122053,8
122054,8
122058,0
122061,8
122069,8
122071,8
122073,8
122076,8
122077,0
122078,8
122083,"1,8"
122086,0
122087,8
122090,0
122091,8
122095,8
122096,0
122097,0
122100,0
122103,0
122107,0
122109,0
122111,0
122112,0
122113,8
122123,8
122135,1
122136,0
122137,8
122143,0
122145,8
122147,8
122150,0
122152,0
122155,0
122166,8
122171,8
122172,0
122177,0
122179,8
122184,0
122188,0
122190,0
122195,8
122196,0
122198,8
122205,0
122207,0
122208,8
122213,0
122214,8
122215,0
122217,8
122218,0
122219,8
122226,8
122232,0
122233,8
122235,0
122238,0
122242,0
122251,8
122255,8
122257,0
122259,0
122260,0
122262,0
122266,8
122273,8
122274,8
122275,8
122282,8
122283,8
122284,8
122285,0
122287,8
122289,0
122295,8
122298,0
122299,8
122302,8
122303,8
122305,8
122310,8
122314,8
122316,0
122318,8
122319,8
122320,8
122327,8
122328,"1,8"
122329,8
122331,8
122334,0
122335,0
122338,8
122350,0
122353,8
122357,0
122358,0
122361,0
122362,8
122364,8
122365,8
122374,8
122378,0
122385,8
122386,8
122397,"1,8"
122400,8
122403,8
122417,8
122418,0
122421,8
122431,0
122436,8
122442,0
122443,8
122445,0
122446,8
122447,"1,8"
122449,8
122450,0
122453,8
122454,0
122458,0
122475,8
122479,8
122486,8
122489,0
122490,8
122492,0
122494,8
122498,8
122500,0
122501,0
122503,8
122508,8
122509,8
122510,8
122511,8
122514,"1,8"
122516,0
122517,8
122519,8
122524,8
122528,0
122530,0
122535,0
122539,8
122540,8
122541,8
122542,8
122547,8
122550,8
122551,8
122552,0
122558,0
122568,8
122571,0
122572,8
122574,8
122579,0
122586,8
122596,0
122602,0
122604,0
122605,8
122610,8
122612,8
122619,8
122625,0
122626,8
122630,8
122635,0
122638,8
122644,0
122652,0
122654,8
122655,0
122658,0
122661,0
122662,8
122665,8
122669,8
122670,0
122674,8
122685,0
122688,8
122689,8
122693,0
122697,8
122703,8
122704,8
122705,0
122707,0
122708,0
122712,0
122719,0
122721,0
122726,0
122732,8
122735,0
122738,0
122740,0
122746,8
122754,8
122757,8
122758,0
122759,8
122770,8
122776,8
122780,0
122786,0
122792,0
122794,0
122797,8
122798,8
122806,0
122809,8
122812,0
122815,8
122822,8
122824,8
122825,0
122828,0
122835,0
122838,0
122839,0
122842,8
122844,"1,8"
122848,0
122857,0
122867,0
122870,1
122871,0
122878,0
122882,8
122887,8
122888,0
122889,0
122900,0
122901,0
122903,0
122907,8
122909,8
122911,0
122914,8
122922,8
122924,0
122931,8
122935,8
122937,0
122944,0
122946,8
122950,"1,8"
122951,8
122952,"1,8"
122959,8
122963,0
122967,8
122969,8
122976,8
122981,8
122982,8
122990,0
122991,"1,8"
122996,0
122997,8
123002,8
123004,0
123008,0
123010,0
123012,8
123014,8
123017,0
123018,8
123020,8
123023,0
123033,8
123040,8
123045,8
123047,0
123051,0
123055,8
123056,0
123061,8
123062,0
123063,0
123067,0
123069,8
123073,8
123075,8
123078,0
123080,8
123081,0
123082,8
123084,8
123090,8
123097,8
123106,8
123115,8
123117,8
123118,8
123119,8
123122,8
123123,8
123125,8
123126,8
123131,8
123137,0
123140,0
123141,0
123159,8
123168,0
123170,8
123182,0
123183,8
123185,0
123186,0
123187,8
123188,0
123190,8
123193,8
123194,0
123198,0
123217,8
123224,0
123226,8
123229,8
123234,0
123238,8
123240,0
123245,0
123247,8
123248,8
123258,0
123265,0
123266,8
123267,8
123270,8
123275,8
123278,8
123280,8
123291,8
123294,8
123295,8
123297,8
123298,8
123299,8
123301,0
123306,0
123309,0
123311,8
123317,0
123323,8
123324,0
123325,0
123327,8
123330,8
123332,8
123338,8
123342,8
123348,"1,8"
123350,0
123352,0
123357,0
123359,0
123364,8
123367,8
123372,0
123385,8
123386,8
123388,8
123389,8
123390,8
123391,8
123393,0
123396,0
123400,8
123401,8
123403,8
123404,8
123407,0
123418,8
123421,8
123422,8
123424,0
123427,0
123437,8
123439,1
123446,0
123457,8
123462,8
123469,0
123472,8
123474,0
123476,8
123481,0
123482,8
123496,0
123498,8
123499,8
123504,8
123506,0
123509,8
123511,0
123523,0
123528,0
123529,0
123531,0
123532,8
123533,8
123540,8
123542,0
123544,0
123545,0
123549,0
123552,8
123553,8
123554,8
123555,0
123560,0
123561,0
123562,8
123563,8
123565,8
123569,0
123572,8
123575,0
123581,1
123582,8
123584,8
123594,8
123595,0
123596,0
123599,0
123604,8
123605,8
123610,0
123615,0
123622,8
123623,0
123631,8
123632,0
123634,8
123642,8
123645,0
123647,0
123650,8
123651,8
123652,0
123654,0
123658,8
123659,0
123660,8
123662,8
123665,8
123666,0
123669,8
123673,8
123678,8
123680,0
123685,8
123699,8
123700,8
123703,8
123705,8
123706,8
123709,0
123711,8
123721,8
123725,8
123728,8
123731,8
123738,0
123745,0
123749,0
123751,0
123754,8
123766,8
123772,8
123777,8
123779,8
123782,8
123791,0
123795,8
123798,0
123802,0
123807,0
123809,8
123811,"1,8"
123820,0
123822,0
123823,8
123826,8
123828,8
123830,8
123838,0
123839,0
123845,0
123852,8
123859,8
123860,0
123863,0
123865,0
123866,8
123867,8
123870,8
123878,8
123884,8
123889,0
123894,8
123908,0
123909,8
123911,0
123915,0
123918,8
123919,8
123923,8
123929,8
123938,8
123941,0
123943,8
123944,8
123948,8
123950,8
123951,8
123963,8
123965,0
123974,0
123977,8
123980,8
123982,8
123986,8
123987,0
123990,8
123993,0
123994,0
123996,8
123997,8
123999,8
124000,0
124007,0
124013,0
124014,8
124015,0
124017,0
124018,0
124019,8
124020,8
124022,8
124023,8
124024,8
124029,8
124034,0
124035,0
124037,0
124039,0
124047,8
124049,0
124055,8
124066,0
124070,8
124071,0
124077,8
124080,0
124094,0
124099,8
124101,8
124107,0
124108,8
124111,0
124115,8
124121,0
124122,0
124124,0
124125,8
124130,8
124133,8
124134,8
124135,8
124137,0
124138,8
124144,8
124149,8
124151,0
124155,8
124162,8
124167,0
124168,8
124173,8
124185,8
124190,8
124191,8
124193,8
124194,8
124196,8
124198,0
124204,0
124205,0
124215,0
124222,8
124225,0
124234,8
124238,8
124239,8
124243,0
124250,0
124251,0
124252,0
124253,0
124255,0
124256,0
124257,8
124261,0
124263,8
124264,0
124266,0
124269,8
124270,8
124271,8
124279,0
124280,8
124282,0
124286,8
124298,0
124300,0
124302,8
124305,0
124306,0
124307,0
124308,8
124310,8
124314,8
124315,8
124317,0
124320,8
124321,8
124327,0
124329,0
124332,8
124333,0
124335,0
124336,8
124341,0
124346,0
124347,8
124349,8
124351,8
124355,0
124357,0
124360,8
124363,0
124366,0
124367,0
124373,8
124374,8
124387,8
124392,8
124404,0
124407,0
124410,0
124417,8
124419,8
124429,0
124437,0
124439,0
124444,8
124452,0
124460,0
124462,0
124466,8
124468,8
124469,0
124471,0
124477,0
124479,0
124482,0
124483,0
124485,0
124486,8
124488,8
124500,0
124503,8
124504,0
124506,8
124507,0
124509,8
124510,8
124512,8
124515,8
124516,8
124517,0
124518,0
124521,8
124522,8
124523,0
124531,8
124533,0
124542,0
124549,0
124554,8
124558,8
124560,0
124566,0
124572,1
124576,0
124578,8
124582,0
124584,8
124587,0
124593,8
124599,8
124602,8
124609,8
124611,0
124612,8
124614,0
124616,0
124617,0
124618,0
124619,8
124625,0
124628,8
124634,0
124637,8
124640,8
124644,0
124646,0
124654,0
124658,0
124660,8
124665,8
124667,8
124669,8
124673,0
124674,8
124675,8
124676,8
124677,8
124678,0
124686,0
124688,1
124692,0
124698,8
124700,0
124708,0
124710,8
124713,0
124714,7
124722,0
124725,0
124728,0
124731,8
124734,8
124737,8
124739,0
124747,8
124753,8
124759,0
124763,0
124766,0
124767,0
124768,0
124770,8
124775,0
124779,8
124781,8
124783,0
124791,8
124799,0
124800,0
124808,8
124810,8
124813,8
124814,8
124815,8
124818,8
124828,0
124829,0
124832,8
124833,8
124835,1
124836,0
124841,0
124844,0
124850,0
124852,0
124853,0
124854,8
124860,0
124867,0
124868,8
124871,0
124876,8
124877,0
124879,8
124881,8
124885,8
124889,0
124891,8
124895,8
124896,8
124906,0
124908,8
124910,8
124911,0
124916,0
124918,8
124923,8
124931,8
124933,0
124935,8
124937,0
124940,0
124944,8
124956,0
124957,8
124964,0
124965,0
124972,8
124985,8
124992,0
124999,0
125002,8
125005,8
125012,0
125013,0
125014,0
125018,8
125023,8
125026,0
125030,8
125032,8
125036,0
125038,0
125047,0
125056,0
125059,8
125062,8
125064,8
125069,8
125071,0
125073,0
125074,8
125075,0
125077,8
125078,8
125080,0
125085,8
125087,8
125093,8
125102,0
125110,0
125119,0
125123,0
125126,8
125130,8
125134,"1,7"
125135,8
125137,0
125141,8
125147,8
125149,8
125156,8
125157,0
125159,0
125163,8
125165,8
125168,8
125175,0
125178,0
125183,8
125201,0
125202,8
125205,8
125213,0
125216,0
125220,8
125224,8
125225,8
125228,8
125229,8
125230,0
125236,8
125239,8
125240,0
125244,8
125248,8
125250,8
125251,8
125252,8
125253,0
125269,8
125273,8
125274,0
125278,8
125279,0
125294,8
125296,0
125299,3
125311,8
125315,0
125334,0
125335,8
125343,0
125345,0
125349,8
125351,0
125356,0
125357,8
125363,0
125374,8
125379,8
125381,0
125382,0
125385,8
125387,8
125389,8
125391,0
125394,0
125402,0
125415,0
125418,0
125423,8
125428,0
125431,0
125432,8
125433,0
125441,8
125444,8
125447,8
125453,8
125455,8
125458,1
125459,8
125466,8
125468,0
125472,8
125473,0
125475,8
125482,8
125483,0
125486,8
125487,8
125491,8
125494,8
125497,8
125498,0
125499,0
125501,0
125504,8
125507,0
125510,0
125513,0
125517,8
125518,0
125522,0
125523,8
125525,0
125526,0
125527,0
125534,0
125536,8
125540,0
125546,8
125550,8
125552,0
125559,0
125562,0
125565,0
125566,0
125567,0
125570,0
125577,0
125583,8
125587,8
125590,8
125595,0
125597,8
125603,0
125606,8
125614,8
125623,8
125624,8
125625,0
125629,8
125631,8
125636,8
125637,0
125638,8
125644,8
125651,0
125653,8
125659,8
125664,8
125666,8
125668,8
125670,0
125671,8
125677,8
125679,0
125680,8
125681,8
125687,8
125691,0
125692,8
125698,0
125702,8
125707,8
125709,8
125710,0
125712,8
125714,8
125715,0
125719,0
125720,8
125721,0
125722,8
125723,0
125731,8
125733,0
125740,8
125745,0
125746,8
125749,8
125753,8
125754,0
125758,"1,8"
125764,0
125768,0
125771,8
125775,0
125783,0
125785,8
125786,8
125788,8
125790,0
125794,8
125799,8
125803,8
125805,0
125812,0
125814,0
125816,0
125825,0
125832,8
125833,0
125834,8
125835,0
125842,8
125850,8
125851,0
125852,8
125854,8
125856,8
125857,0
125858,8
125860,8
125861,0
125865,8
125866,0
125871,8
125873,8
125884,0
125886,8
125888,1
125890,8
125891,0
125892,8
125898,8
125905,8
125906,8
125912,0
125916,8
125920,8
125923,0
125926,8
125928,0
125931,8
125932,8
125946,0
125956,8
125957,8
125958,0
125959,8
125960,8
125961,8
125968,8
125982,0
125984,0
125986,0
125990,0
125991,0
125996,8
125997,8
126003,8
126005,0
126006,8
126007,0
126009,8
126010,0
126012,0
126017,8
126018,0
126025,8
126033,0
126038,8
126040,0
126045,8
126049,8
126050,8
126053,8
126056,"1,8"
126060,8
126062,8
126065,8
126069,0
126070,0
126071,8
126072,8
126077,8
126087,0
126091,8
126105,8
126107,8
126108,0
126109,8
126110,8
126113,0
126114,8
126126,0
126133,0
126149,8
126151,8
126152,8
126155,0
126156,0
126160,0
126165,0
126167,0
126173,0
126179,8
126180,0
126186,8
126187,8
126189,8
126190,8
126195,8
126201,0
126202,8
126207,0
126212,0
126216,8
126219,0
126222,8
126228,8
126230,1
126236,0
126237,8
126238,8
126239,0
126240,0
126241,8
126246,0
126249,8
126250,8
126262,0
126268,0
126270,8
126274,8
126275,8
126276,8
126277,0
126282,0
126285,0
126286,8
126292,8
126297,0
126300,8
126304,0
126307,0
126308,8
126313,0
126314,8
126317,8
126321,8
126325,0
126328,8
126335,8
126345,8
126352,8
126354,0
126361,"1,8"
126374,8
126380,8
126382,8
126385,0
126388,0
126396,8
126397,0
126399,8
126401,8
126404,0
126406,8
126407,0
126414,0
126416,8
126423,0
126424,0
126438,8
126442,8
126443,0
126451,"1,8"
126452,8
126463,8
126464,8
126468,0
126473,0
126475,8
126477,0
126479,8
126486,0
126493,8
126497,8
126502,0
126509,8
126510,8
126515,0
126516,0
126517,8
126519,8
126520,0
126521,8
126524,8
126527,8
126534,8
126539,0
126543,0
126545,8
126546,8
126551,8
126552,0
126553,0
126558,0
126563,0
126565,0
126566,0
126570,8
126576,0
126579,8
126581,0
126582,8
126583,0
126588,0
126592,8
126596,8
126599,8
126602,8
126603,0
126606,8
126607,0
126611,0
126619,0
126621,0
126624,8
126626,8
126636,0
126638,0
126645,8
126646,8
126647,0
126648,8
126657,8
126659,0
126675,8
126679,8
126683,0
126713,0
126725,8
126730,"1,8"
126736,0
126744,8
126747,0
126748,8
126750,8
126753,8
126757,0
126759,0
126760,0
126768,8
126774,0
126777,8
126782,0
126787,8
126791,8
126800,0
126803,8
126804,8
126808,0
126811,8
126812,8
126814,8
126816,0
126818,8
126825,0
126833,"1,8"
126834,8
126842,0
126843,8
126848,8
126851,0
126856,8
126857,0
126864,8
126865,8
126873,8
126877,8
126878,8
126882,8
126887,8
126901,0
126912,8
126917,0
126918,8
126921,8
126922,0
126928,8
126929,8
126936,0
126946,0
126971,0
126977,0
126978,0
126981,8
126990,0
127007,0
127013,0
127015,0
127016,0
127017,8
127018,8
127020,8
127027,8
127029,8
127032,0
127044,0
127049,0
127051,0
127053,0
127059,0
127061,0
127062,8
127065,8
127067,0
127071,0
127075,0
127080,0
127085,0
127089,8
127094,8
127101,8
127112,8
127120,8
127123,0
127127,8
127132,8
127139,8
127143,8
127148,0
127150,0
127153,0
127155,0
127158,8
127169,0
127170,8
127172,8
127176,8
127177,0
127178,0
127182,8
127184,0
127185,0
127187,8
127188,0
127191,0
127192,8
127196,0
127206,0
127207,8
127210,8
127213,8
127214,0
127216,0
127230,8
127231,0
127232,8
127236,8
127244,0
127246,0
127250,0
127251,8
127255,0
127271,0
127272,0
127273,0
127277,"1,8"
127280,0
127281,8
127283,0
127286,"1,8"
127298,0
127299,8
127302,8
127303,0
127304,8
127307,8
127316,8
127318,0
127322,0
127325,8
127326,0
127335,0
127339,0
127344,0
127346,8
127348,8
127350,8
127351,8
127352,8
127360,0
127365,"1,8"
127368,0
127371,0
127374,8
127377,0
127384,0
127385,0
127388,8
127389,8
127390,8
127394,8
127400,8
127406,0
127407,8
127408,0
127413,0
127415,8
127424,0
127426,0
127429,8
127432,8
127433,8
127441,0
127443,8
127445,0
127446,8
127448,8
127453,0
127455,0
127457,8
127463,8
127465,8
127469,0
127470,8
127478,0
127479,0
127483,0
127484,0
127490,8
127492,0
127495,0
127499,0
127503,0
127511,0
127520,8
127523,8
127524,8
127528,0
127530,0
127536,8
127537,8
127540,0
127541,8
127545,0
127553,8
127559,0
127560,0
127563,8
127565,8
127573,8
127579,0
127581,8
127582,8
127584,8
127586,0
127587,8
127591,0
127592,8
127594,8
127597,8
127598,0
127599,0
127608,8
127618,8
127620,0
127631,0
127643,8
127645,0
127647,8
127651,8
127652,0
127656,"3,8"
127663,8
127664,0
127673,8
127676,8
127679,8
127682,8
127685,0
127689,8
127690,8
127692,0
127694,0
127697,0
127699,8
127701,"1,8"
127703,8
127709,8
127714,0
127720,0
127724,8
127725,8
127730,8
127731,0
127732,8
127734,0
127738,8
127740,0
127742,8
127749,0
127754,0
127756,8
127761,8
127762,0
127766,8
127767,8
127768,8
127770,0
127772,0
127777,0
127780,"1,8"
127782,0
127785,0
127787,0
127790,0
127791,0
127798,0
127812,0
127815,0
127817,8
127818,0
127819,8
127820,1
127821,8
127823,8
127824,8
127832,8
127833,0
127835,8
127844,8
127847,0
127848,8
127856,0
127857,3
127858,"1,8"
127859,8
127860,0
127863,0
127874,8
127876,8
127878,8
127879,8
127885,8
127887,8
127895,0
127896,8
127899,0
127911,8
127914,0
127924,8
127927,8
127928,8
127936,8
127938,8
127942,0
127951,0
127955,0
127958,0
127969,8
127971,0
127972,0
127978,8
127979,8
127984,0
127985,0
127987,0
127988,0
127990,0
127993,8
127998,0
128000,0
128006,8
128007,0
128009,0
128010,0
128015,0
128019,0
128025,0
128034,8
128036,8
128044,8
128047,8
128050,0
128053,8
128054,0
128055,0
128061,8
128064,8
128071,8
128078,0
128080,0
128081,0
128091,0
128094,8
128098,8
128103,8
128111,8
128112,8
128118,0
128120,8
128122,0
128136,8
128137,8
128146,8
128172,8
128173,0
128177,8
128178,0
128188,8
128208,8
128210,8
128216,0
128221,0
128223,8
128224,0
128225,0
128226,0
128227,0
128237,0
128242,8
128248,0
128252,8
128255,0
128272,0
128285,8
128293,8
128295,0
128297,0
128308,8
128312,0
128313,0
128323,0
128326,0
128327,0
128330,8
128336,0
128337,8
128342,8
128343,0
128348,8
128349,8
128350,8
128353,0
128358,8
128365,1
128369,8
128371,8
128385,8
128386,0
128389,8
128396,8
128397,0
128401,8
128407,8
